id,domain,source,quality_Q
BkiUbrfxK6nrxq6DmFxV,github,A3,0.5979048610325262
BkiUdIM5qYVBL5XJb3-6,github,A3,0.38638205809781
BkiUdlnxK1yAgWt7-rDS,github,A3,0.3412764286689421
BkiUduzxaKgT1SKe0kfO,github,A3,0.4835257008010467
BkiUfT7xK6nrxjHzDgx8,github,A3,0.33314013233271667
BkiUbDY241xg-GrQnuBj,github,A3,0.32566325466195
BkiUdvI4eIOjR7R12gEO,github,A3,0.5365027077819544
BkiUcYnxK1ThhAqzV1Uz,github,A3,0.4081383946906684
BkiUdXc4uBhhxQicLesq,github,A3,0.558424843149854
BkiUgHrxK6Ot9UjEEJjY,github,A3,0.6018210719609787
BkiUefjxK1yAga6JtIqB,github,A3,0.4539661000784399
BkiUbTs5jDKDyFga_1Zv,github,A3,0.31858221795571545
BkiUboHxK6wB9k0iKGNV,github,A3,0.4785488302322697
BkiUehY5qsFCiE6UeW27,github,A3,0.3695407020894352
BkiUd2425YjgKOD-ESKG,github,A3,0.30222865281790706
BkiUdp45qYVBcTolxi_J,github,A3,0.49332489822439907
BkiUdtU5qWTD6lXPdQmW,github,A3,0.35683904926080573
BkiUd445qX_Bxod3mAOt,github,A3,0.41643981077632813
BkiUdsXxK3YB9m8SXnX7,github,A3,0.5532816287069965
BkiUdaY4dbghU_Qx7ECf,github,A3,0.48584340942099796
BkiUa8XxK7Tt52mM7A61,github,A3,0.35269508273922767
BkiUaj_xK1yAgWay2bt2,github,A3,0.4678707247545386
BkiUePg4eIOjSdSJzVmE,github,A3,0.4407950112966161
BkiUeDc241xg-MOC_5p3,github,A3,0.5403138112156507
BkiUf77xK6mkyCfOE8Ci,github,A3,0.5432622923013875
BkiUeFTxK6Ot9WA5iVum,github,A3,0.5031692852605245
BkiUa_425V5hc_Oxv-S6,github,A3,0.31331690984037913
BkiUcR7xK7Tt52mM8QSm,github,A3,0.5322584521197189
BkiUb0_xK1yAga6Jqp-u,github,A3,0.6017187947233849
BkiUc3A4uzlhYyxW3R0C,github,A3,0.41926450657031666
BkiUalvxK1fBGsWms92T,github,A3,0.513982780705549
BkiUfKo5qhDCWb0lM2Os,github,A3,0.680722758118007
BkiUfrHxK6wB9mn5BY7c,github,A3,0.46830092100442605
BkiUednxK02iP15vg0q2,github,A3,0.49282803422815896
BkiUdDQ5qhLBBuQRaBsL,github,A3,0.48628331487786397
BkiUbLg5qg5A53r24dvT,github,A3,0.4216142252874521
BkiUcAg5qsNCPfdFd2OB,github,A3,0.3677054143166621
BkiUgNTxK1yAgWay7yPe,github,A3,0.5118819155436918
BkiUcovxK0zjCrsN_RVR,github,A3,0.23955250378924536
BkiUdTE5qWTA7lskyVod,github,A3,0.47855720608405145
BkiUddU5qoYA4kbtG_LV,github,A3,0.46955144827981715
BkiUd-o4eIOjR0ItZ-3i,github,A3,0.32408571163294864
BkiUd8PxaKPQosiZnESO,github,A3,0.45121979284223074
BkiUcM7xK1ThhAcYjd3s,github,A3,0.4442105134222724
BkiUdto5qoaAwj4XOdo3,github,A3,0.4547988645160932
BkiUbXY5qoaAwnMw71XS,github,A3,0.32924795661405903
BkiUdeM5qX_BhIhybokn,github,A3,0.2630220493775329
BkiUduU5qYVBh4z4t-zc,github,A3,0.4478856405314337
BkiUd6PxK1ThhAqzXRoj,github,A3,0.47809607600623527
BkiUfiHxK7IAHYL5-1Ry,github,A3,0.548191587869745
BkiUdMTxK6mkyCfOCKoH,github,A3,0.483752476430408
BkiUdHM5qrqCyvoj1VK2,github,A3,0.4593753000923535
BkiUae3xK6EuNAra_pMV,github,A3,0.5652398303873346
BkiUdWLxaKgTq1C9OaQ0,github,A3,0.4819172453982043
BkiUdtY5qsJBjm66_YN9,github,A3,0.6048433809844126
BkiUdvbxK4tBVicoDOMM,github,A3,0.49215242475428783
BkiUeTTxK1yAgXBVFy8G,github,A3,0.3498310155999894
BkiUf4jxK6nrxpQc32U9,github,A3,0.40779685445643765
BkiUeYLxK4sA-5fmyUCx,github,A3,0.35040705750190526
BkiUeLTxK1UJ-rRIAxbi,github,A3,0.6480955038231806
BkiUfsbxK0wg09lKE2j2,github,A3,0.41146962605995313
BkiUgNvxK4sA-9F9nYda,github,A3,0.4069121587328036
BkiUeQo4eIOjSMCf8foV,github,A3,0.22209856580633883
BkiUaSvxK7Dgs_XS9Msx,github,A3,0.4697703480595929
BkiUc545qhLA8SA3Bpgx,github,A3,0.38113322518018694
BkiUbqU5qrqCyi1yFQ8K,github,A3,0.4359055639982861
BkiUdkA4uzlh5qyYgZby,github,A3,0.5298684395458997
BkiUeCk5jDKDyJ94XkL5,github,A3,0.5170238451550716
BkiUaNrxK0iCl4WD1otD,github,A3,0.43281496629027605
BkiUcB7xK7Ehm308peEs,github,A3,0.3864843378722406
BkiUdW3xaKPQotSMw7Du,github,A3,0.4363624263936637
BkiUa_nxK4tBVhvvqLAb,github,A3,0.43105260146812824
BkiUdg45qYVBbAIhtxF_,github,A3,0.4558667884744791
BkiUaaXxK0wg09FXTH2n,github,A3,0.3130189664425452
BkiUe6o5qhLBsCDnQTWr,github,A3,0.4930405772683236
BkiUduA5qYVBVLDkmSwZ,github,A3,0.3865716617443654
BkiUdzE4ukPiEYUYdabq,github,A3,0.42673260757708864
BkiUdv85qX_BukO5hgac,github,A3,0.43440651883218434
BkiUfwM5qhDCrhZoFOgp,github,A3,0.513662121671648
BkiUdmY5qsBDH-wqohSu,github,A3,0.5635293490214054
BkiUbGU25YjgKK7dpfxV,github,A3,0.42694623990252456
BkiUdgc4dbghNqLlNbHa,github,A3,0.4877621750563356
BkiUflE5qhLByVBy10ts,github,A3,0.4420144943032391
BkiUdp025YjgKNDlVpti,github,A3,0.37368719797474753
BkiUdRbxK0fkXQzmLtuR,github,A3,0.49639972082217404
BkiUfSU5qsFCiE6UfLxW,github,A3,0.33082101198082925
BkiUc485qoTAmEQQotWi,github,A3,0.594848313212809
BkiUaMc25V5hegR8WugS,github,A3,0.5891560040204464
BkiUd1g4eIXh0sNxxOAh,github,A3,0.32827278304133245
BkiUdeQ5qYVBbtzIxNjC,github,A3,0.30594396016493336
BkiUaqXxK1ThhAcYiE9A,github,A3,0.5038962179968901
BkiUbHs4uzlgp9y5CmFx,github,A3,0.5523300485986744
BkiUdDI241xiEptdWMWR,github,A3,0.37525306626298194
BkiUfPc4uzlh_1001Z1C,github,A3,0.4383414641393689
BkiUbV_xK3YB9m7_8VN9,github,A3,0.49405550474903653
BkiUdDvxaKgTskq9XnXM,github,A3,0.4398401117051374
BkiUerXxK7IDPXIhn4CB,github,A3,0.5022024911027778
BkiUctDxaKgTrD7b6wrR,github,A3,0.40644257790704946
BkiUdbo5qWTBAuVDmDcT,github,A3,0.42978566884374797
BkiUbec5i7PA9LCKwGY3,github,A3,0.4380026096004659
BkiUgGDxK1yAga6Juy8I,github,A3,0.28028824378269535
BkiUfDnxK7FjYHGH1yR1,github,A3,0.47913146296983206
BkiUd2A5qg5A59Bh1gaN,github,A3,0.44100623994740096
BkiUc-44ubng3m-N4m_m,github,A3,0.4529141643197933
BkiUdbHxK7ICUn2IZ2DG,github,A3,0.42348989253452257
BkiUeyLxK6Ot9TMSsM7d,github,A3,0.4233325232878452
BkiUe3zxK4sA-5Y3uAJP,github,A3,0.37130860471637417
BkiUdzLxaL3Sugla1K2W,github,A3,0.26366795811510074
BkiUgu_xK7IACwaaBuSf,github,A3,0.5377320160529108
BkiUdHI5qhDBIcqDkLZ1,github,A3,0.41253165117457785
BkiUayTxK7Ehm79fasOc,github,A3,0.4229040103419385
BkiUbyM5qsNCPSsgaXwI,github,A3,0.4331633814373704
BkiUbMU4ubnjorKKryfh,github,A3,0.5463256776618033
BkiUcZzxK0fkXQzmLM_3,github,A3,0.6113997603074026
BkiUc-45qhLA-KZ41VXo,github,A3,0.48114221359731874
BkiUbuHxK6wB9jjDesnq,github,A3,0.5278550193198595
BkiUcVXxK7Ehm2ZQz_1y,github,A3,0.40924973242461915
BkiUdo05qhDBbAkZEnlV,github,A3,0.48135419883286923
BkiUc8c4c3aisMwilnop,github,A3,0.41196711732343116
BkiUd8A4eIOjR1Ci-Dlh,github,A3,0.45122566958899996
BkiUbGzxK0zjCrsN9yy6,github,A3,0.4557190488776837
BkiUbNE241xg-GSMy04X,github,A3,0.502580970543959
BkiUfgg5qhLBqN_YU0Fp,github,A3,0.3753329047334293
BkiUdeY4eIXhzGirDLtc,github,A3,0.34665076199611
BkiUeEQ4dbghWHCOH7J1,github,A3,0.4506550628552417
BkiUb9fxaJJQnHaRwa_n,github,A3,0.554088011307144
BkiUeNDxK7IDF1DduIGX,github,A3,0.4276302608678333
BkiUbC85qoaAwj4XMmVd,github,A3,0.3471256678230086
BkiUforxK4tBVhat6SlZ,github,A3,0.6690290842067503
BkiUaszxK2li-LM1PjRe,github,A3,0.47123722034526355
BkiUde44uBhiyG-89yzn,github,A3,0.45600029985852897
BkiUdi3xK6nrxpQc1k71,github,A3,0.4862275329643822
BkiUfWXxK6EuM_Ubs2RX,github,A3,0.5433781327440188
BkiUdtI4uBhi3S2lSHN5,github,A3,0.40887365451137875
BkiUd0A5qoTA9Gqu2z6V,github,A3,0.43192946044881203
BkiUdZ025YjgKOD-DxTI,github,A3,0.46996603838741696
BkiUc6XxaKPQokFdbxzA,github,A3,0.5647039570428996
BkiUbK85qsMAI0vkbqqB,github,A3,0.49646189427088655
BkiUaSrxK6wB9dbuRA6O,github,A3,0.3395465625575172
BkiUdO85qYVBL5XJb-BQ,github,A3,0.47428796682042784
BkiUf4LxK7IACRyfnb2p,github,A3,0.35271050650705776
BkiUdck4eIZjv1U1E8nY,github,A3,0.3643879417847453
BkiUeeDxK7IADzpkVDYd,github,A3,0.30609957690383316
BkiUdNA5qoYAtIo5INDh,github,A3,0.3714363191227538
BkiUdK84ubngxbxwevpL,github,A3,0.4436661177846619
BkiUcC_xK6-gD0SrcLoj,github,A3,0.49329548951202684
BkiUf-Y241xiMtsGCPzH,github,A3,0.5222566964471231
BkiUfjw5qhLB24oEza_j,github,A3,0.43382350717941254
BkiUdK7xK6Ot9Pm3vQQf,github,A3,0.462277900370725
BkiUbqnxK03BfL1dUDK2,github,A3,0.39122653612420427
BkiUd4E4dbghZzegCb_Y,github,A3,0.4313921780717895
BkiUdm05qhLA_bAY2doI,github,A3,0.46798809349278037
BkiUa6Q5qdmB66aQ4LLg,github,A3,0.4024212520161862
BkiUdvU5qhLACGN8Yfwe,github,A3,0.46451335678184513
BkiUfJ7xK6Ot9UjEDL4g,github,A3,0.4160794429616294
BkiUfEnxK7IADTol2VPq,github,A3,0.4603327563854424
BkiUdXo4c3aisDazl7ci,github,A3,0.46325891127421187
BkiUbrLxK02iP1lCXECj,github,A3,0.4398947958695787
BkiUbCrxK7FjYEB4TVs0,github,A3,0.46433323190930376
BkiUa8U5qsMAIwbUZVYI,github,A3,0.3753726192513848
BkiUc8w5qhLA44UP_SNe,github,A3,0.33074400914124424
BkiUdZ44dbghU_Qx7Dm-,github,A3,0.4829351092617032
BkiUfAU5qsFChfNA23kH,github,A3,0.563850631979471
BkiUdhI25V5im2plUrMb,github,A3,0.57737172549019
BkiUbiI4uzqh_E1zmdNC,github,A3,0.629308296335211
BkiUbQLxK1fBGsWmtk5S,github,A3,0.4547445060705607
BkiUds_xK1ThhCdy80DP,github,A3,0.594562996889438
BkiUgNPxK0zjCrsOCtCM,github,A3,0.476866090816871
BkiUbgQ5qsBB3Jex2M31,github,A3,0.44835497156489146
BkiUdRY5qWTBLg9oTERX,github,A3,0.4329837861553752
BkiUbDc5qsMAIwbUZchV,github,A3,0.32190383448003085
BkiUe07xK6EuNBRhJrPX,github,A3,0.4713421618556222
BkiUfyk25V5jeJ_WRCCS,github,A3,0.5719094529753544
BkiUdqI5qX_BxlWi8NsY,github,A3,0.4447188411210378
BkiUd_PxK7ICUubsz1W4,github,A3,0.4730305465468996
BkiUd2g25V5irqwkf1ym,github,A3,0.5425696244824452
BkiUc7Y5qYVBMbjheBY0,github,A3,0.39728937586456525
BkiUaN26NNjgBpvH-pnG,github,A3,0.3297895045627129
BkiUemfxK0wg09lKDtQc,github,A3,0.6278571301546925
BkiUdLG6NNjgB1scYY0i,github,A3,0.32612088207416545
BkiUdJ45qhLBA_UtNo1o,github,A3,0.5272366327845373
BkiUdMg4eIZijb56Id8S,github,A3,0.6030439866364088
BkiUeAc5qWTD6fxGXRy1,github,A3,0.4357273336269726
BkiUe-o4uzliDEmfg4h7,github,A3,0.3819099125603247
BkiUdRnxK1yAga6JsABs,github,A3,0.45014383705699684
BkiUbII5qg5A50bS0onV,github,A3,0.3100096692536388
BkiUdYbxK4tBVhat4GuH,github,A3,0.4342376090595369
BkiUc0Q4ubngv4gEw--2,github,A3,0.3144537016885134
BkiUfNTxK0iCl7DT9bEV,github,A3,0.42188595680827873
BkiUczA25V5ijU6aQlXr,github,A3,0.38126174828222625
BkiUbKc5qWTD6fM1V-fU,github,A3,0.4739330992710562
BkiUdfLxK0wg05VB7iIv,github,A3,0.3893187488049998
BkiUdnQ4uBhhxMInUxzM,github,A3,0.4965934073629113
BkiUfh45qhLB24oEzZkd,github,A3,0.47720775462563175
BkiUgOHxK4sA-5fm0H-p,github,A3,0.3155131739049584
BkiUbpXxK6nrxjHzADo6,github,A3,0.47735884814851776
BkiUfVc25V5jZT5RA7Pk,github,A3,0.31911209721961364
BkiUc404eIZjhIQolMSz,github,A3,0.5647526752868599
BkiUfTw5qg5DOdqYBfVI,github,A3,0.6253915343568479
BkiUdtU4eILhQLGUU9pU,github,A3,0.4247069051441849
BkiUbHw5qsMAIwbUZhLk,github,A3,0.5787992286292729
BkiUdeE4eILhQLGUUrvE,github,A3,0.42836111876715055
BkiUdMg4uzlhge3-FFDu,github,A3,0.4481694967625107
BkiUbRjxaKPQonJtc-Fw,github,A3,0.427238455456709
BkiUflA5qhLBxVCRg05D,github,A3,0.5406625050625276
BkiUcsfxK1yAga6Jrd-0,github,A3,0.4959339438370014
BkiUdF45qX_Bk6r0rvMC,github,A3,0.3171618247163618
BkiUdn04eIOjRtI4ZyYo,github,A3,0.4154887501942839
BkiUbEA5qoaAwj4XMnng,github,A3,0.3033902881110762
BkiUd005qX_BvJpaXhCi,github,A3,0.3825861359459717
BkiUb885qsNCPe9kH-6u,github,A3,0.49224605302654095
BkiUcmfxK0iCl36cW3Iz,github,A3,0.31409611906822893
BkiUfEw4uzliCsUqq82p,github,A3,0.4318624307003034
BkiUdFLxK7Dgs_aSUgJC,github,A3,0.4078407651754472
BkiUeHfxaL3SufhMo7sm,github,A3,0.5004836122538324
BkiUePPxK7FjYCv2S2qw,github,A3,0.4516567811883844
BkiUdaI5qhLA_bAY2S6s,github,A3,0.5784291408806906
BkiUdk05qsFAfznZb4cu,github,A3,0.33931501261876584
BkiUa5U5qX_AYyMMycd5,github,A3,0.4256470239213116
BkiUfeHxK0zjCrsOB5Xh,github,A3,0.3863640905025383
BkiUb0PxK6wB9mn49veA,github,A3,0.49761695457256866
BkiUdZw25V5ipNhMCBgQ,github,A3,0.37142481691309587
BkiUfbw25V5jZBMj-zNi,github,A3,0.4849691774938365
BkiUdtc4uBhhxOq5tAgR,github,A3,0.4592811787694026
BkiUfg45qhLBqN_YU0il,github,A3,0.38844131334358506
BkiUbh05qU2Aps3F6DUS,github,A3,0.412742656234133
BkiUdI825V5itcKZFSet,github,A3,0.5554611647208236
BkiUduY5qWTD6lXPdRso,github,A3,0.5072065410191064
BkiUcuHxK6wB9lIs8ewr,github,A3,0.3481319251681313
BkiUbc3xK0zjCxh71qCL,github,A3,0.33939936548716426
BkiUfEo5qhDCiqRdK6sS,github,A3,0.5856833547846522
BkiUc5w5qhLACD4v8Sa4,github,A3,0.3884312914346565
BkiUg6jxK7IADTol3Ra-,github,A3,0.593201998659755
BkiUdJ45qoYDgeESlOx_,github,A3,0.4685524870438774
BkiUdfDxK3YB9m7_-rkt,github,A3,0.41162294639275293
BkiUdcM4uzki06beSuhH,github,A3,0.46404825234832864
BkiUbLM4ubnjorKKrxAL,github,A3,0.5617445242316019
BkiUbFY4uzqh_Kly61Zb,github,A3,0.608921398854978
BkiUcys5qX_BhIhya-Px,github,A3,0.40192472697146137
BkiUbSQ4eIfiUOAdVBws,github,A3,0.4425537448675563
BkiUdjQ4uzlh5508Asrd,github,A3,0.6227623745007344
BkiUdV04eIXhqpoAYCsC,github,A3,0.43086746854863406
BkiUdDQ25V5ipNhMBt_S,github,A3,0.5062861749163596
BkiUdeU5qoTDtv-skzoM,github,A3,0.433986813480874
BkiUeRfxK1ThhCdy9a0Q,github,A3,0.578643079344099
BkiUdnM5qdmDI1x-YOs1,github,A3,0.3917522733456383
BkiUdiY5qhLA5d-DF3nm,github,A3,0.3737452828277534
BkiUeHnxK6nrxq6DoX9F,github,A3,0.4084348775295832
BkiUc4c4uzlhXz2JT-rI,github,A3,0.44559235106258555
BkiUd-c5qWTBLkQDJWvK,github,A3,0.41201524971896913
BkiUbMXxK6nrxq6Dlm5y,github,A3,0.36843883040944053
BkiUc4Y4eIZjlowc5Oac,github,A3,0.3895076308609567
BkiUddnxaKgTskq9X99K,github,A3,0.5400902636095196
BkiUdIY5qhDBRmv5tqIR,github,A3,0.3941698574360697
BkiUfyTxK0zjCxh75w_p,github,A3,0.3380285406358337
BkiUd8o5qhDBeB4iUhzz,github,A3,0.4745881510679713
BkiUddg5qsJBjm66_Iz2,github,A3,0.4570861577198365
BkiUcl7xK0iCl7UGW7OJ,github,A3,0.3804980738443516
BkiUdQfxK6EuNBRhINuS,github,A3,0.47412781551663674
BkiUd63xK6-gD0Srd8rO,github,A3,0.40621752188676064
BkiUcDfxK7kjXJwSPyG9,github,A3,0.4798129417740658
BkiUa0s5jDKDyDz_6voC,github,A3,0.3479881834209725
BkiUc9E5qhLACD4v8Vn8,github,A3,0.4706887049654494
BkiUcCi6NNjgBvv4Nr-8,github,A3,0.4126972519814925
BkiUgW3xK1UJ-2RwYmFs,github,A3,0.4744465156216474
BkiUeLDxK4tBVhat42vK,github,A3,0.4512791206107053
BkiUa8bxK6nrxpQczLl3,github,A3,0.4582458392514291
BkiUdf05qWTBD5_PlKe8,github,A3,0.5860355288816819
BkiUanTxK6Ot9WA5fHvJ,github,A3,0.487886233298808
BkiUdRI5qsBC6uknBjZt,github,A3,0.5515287076231181
BkiUf6rxK7IDBOV4tf29,github,A3,0.3304856322395712
BkiUddg4eIXhyO7AECNA,github,A3,0.714968076096574
BkiUcVDxK6wB9mn4-LcS,github,A3,0.32733056292577867
BkiUdYY25V5jB4AVRqXE,github,A3,0.4298933937276507
BkiUd0Y5qWTBJsoPSAzi,github,A3,0.4472438997544388
BkiUeKk4eIOjSBZeexYR,github,A3,0.5611734977387207
BkiUdiA4eIOjRxJW9FMW,github,A3,0.5090828310331545
BkiUfBbxK1UJ-2RwXs7I,github,A3,0.432624596878833
BkiUe57xK0zjCobCQAgd,github,A3,0.6025674426592673
BkiUb1E5jDKDyDF8v4ju,github,A3,0.627267225489645
BkiUgIPxK7IDKzHWOLbp,github,A3,0.4276795215116177
BkiUcwk4eIXhokFxRiX7,github,A3,0.3220121719597859
BkiUfIXxK5YsWV5L42Wb,github,A3,0.651707674006183
BkiUfJLxK02iP1lCZbMs,github,A3,0.34713059123116397
BkiUdUI5qoaAwtECZWCU,github,A3,0.32150453470172585
BkiUdoDxK7Ehm4qs0omn,github,A3,0.40244190088087045
BkiUbag4dbjiVD3oE1n_,github,A3,0.32327847051509917
BkiUc9bxaKgTuVvaEpvz,github,A3,0.6374385990936884
BkiUd344eIOjR5O2q3on,github,A3,0.4414106170816052
BkiUe0bxK6wB9mn5Aisj,github,A3,0.4110952875288952
BkiUbbA5qg5A5vxQ5dMZ,github,A3,0.4825049459078315
BkiUeUnxK6EuM_Ubr2Lk,github,A3,0.46457191006534804
BkiUdj85qdmB6xJ6-m4M,github,A3,0.5033411727800337
BkiUbefxK6EuNBRhGm9R,github,A3,0.6460235910407967
BkiUbWk5qsNCPdQKs4WN,github,A3,0.490549740161147
BkiUbE45qoaAwj4XMocv,github,A3,0.43011496285870515
BkiUbRXxK4tBVhvvqYfv,github,A3,0.35779795851759677
BkiUd4_xK6Ot9Pm3v5lf,github,A3,0.47587977798845027
BkiUfPHxK02iP4Y2v54v,github,A3,0.38145501818011074
BkiUdqU25V5itcKZFvB6,github,A3,0.4251908130817765
BkiUdAe6NNjgB1scYOLj,github,A3,0.27899469558467493
BkiUbfg4eIZijWIz2dYP,github,A3,0.4826991762359634
BkiUbLrxK6EuNCvenzzL,github,A3,0.6020979654558845
BkiUbC85qU2Ap15jcQs0,github,A3,0.4492076543513135
BkiUd284dbjiVCOrAoZt,github,A3,0.4116584498175828
BkiUbNDxK5YsWV5L2Gpj,github,A3,0.49061590101993663
BkiUfIM4uzkg3srlXYth,github,A3,0.46650400883889315
BkiUdTE5qX_Bg0pzu52P,github,A3,0.40351032147907284
BkiUdvM5qoTDtsJtA1TC,github,A3,0.4424901777951801
BkiUdkU5qoYDgb9DHz4N,github,A3,0.3439561682976517
BkiUcp84c3aisE1SP4Kn,github,A3,0.3343543998558673
BkiUdvE5qsNCPdwhfyrw,github,A3,0.39599066666202837
BkiUdyQ5qhLA_wzE9hLn,github,A3,0.4496878920462337
BkiUdd05qoYAlWqzx0l6,github,A3,0.5224271488239258
BkiUeEY4eIXgusHAG04f,github,A3,0.30602523254748837
BkiUdzs5qsBB3WJXx6FR,github,A3,0.5497930623554093
BkiUbGw4eIZijRi2L__2,github,A3,0.4906717912524301
BkiUc-o5qsJBjuAa5jXh,github,A3,0.4332144170157515
BkiUdh3xaKgS2KSYnKEX,github,A3,0.44489980472213975
BkiUdKY5qrqCyvoj1YMT,github,A3,0.4052942341868407
BkiUdDc4uzlhjV1b1R64,github,A3,0.4374191644022015
BkiUbWPxK1yAgWay3JO2,github,A3,0.39077597120460605
BkiUcFDxK2li-F6JxuA_,github,A3,0.3665005325121464
BkiUcPTxK4sA-46xNFrP,github,A3,0.4948233497756878
BkiUd144uBhi-rdEboXC,github,A3,0.5200004728309603
BkiUa3XxaKPQoqJ9_dkD,github,A3,0.3725743953542396
BkiUdfU5qoTBB2nxIyEE,github,A3,0.47952859378165114
BkiUfdXxK5YsWOzBDzDG,github,A3,0.5621378356839662
BkiUeJ7xK0zjCxh74LZi,github,A3,0.521606107864312
BkiUfvDxK7FjYCv2UWSt,github,A3,0.4001490508994833
BkiUbYvxK02iP15veoNo,github,A3,0.5251322393468745
BkiUc_A4eIZijkByyOZN,github,A3,0.4640746289796341
BkiUasjxK2li-F6Jwfrk,github,A3,0.46442465765304325
BkiUfFg5qhDCLLEX3qSv,github,A3,0.4814984660215768
BkiUdeLxaKgTv2K-UcP_,github,A3,0.2594580332548606
BkiUc6825V5imcQUxHyX,github,A3,0.3297360071498612
BkiUc5k4ubnjot1QXdb8,github,A3,0.4656816161541652
BkiUc3W6NNjgBpvIBGmO,github,A3,0.3401719576450462
BkiUbMjxaJiQnyjiZK-4,github,A3,0.43607467549552686
BkiUfxTxK6wB9lIs_YqC,github,A3,0.3149846180215007
BkiUdIc4eIXhz_smZVPp,github,A3,0.4978864996761907
BkiUdTA5qX_Bq6n5nsQj,github,A3,0.34836416189524544
BkiUdjw25V5i1dkg3rGE,github,A3,0.44581087152816234
BkiUaRbxK6-gD0Srak3V,github,A3,0.39534795557654817
BkiUfXY4uzliDEmfhVte,github,A3,0.45686294222371815
BkiUbEg5qsFAfsI7XJzT,github,A3,0.39549577682800097
BkiUd3jxK6-gDyrT97oB,github,A3,0.6179559538193272
BkiUdxvxK1ThhAqzXIsa,github,A3,0.4710206882731063
BkiUbHA5qX_AYzUTzzui,github,A3,0.40230371029525475
BkiUdSjxK1yAga6JsBC6,github,A3,0.3466777559969261
BkiUborxaJJQnHaRwC7T,github,A3,0.35296454688696954
BkiUd2s4dbghblPW5Zfc,github,A3,0.3393181165177974
BkiUdYXxK6EuNCvep0oL,github,A3,0.43030878760011415
BkiUa__xaL3Sug5GKBxb,github,A3,0.5868522014502424
BkiUfrfxK6nrxrSHhzIa,github,A3,0.38934198314406304
BkiUc6c4ubng3AsE8MBG,github,A3,0.6170749267683718
BkiUdZzxaKPQof3xyEob,github,A3,0.3282928552935117
BkiUeKDxK4sA-9F9lWwU,github,A3,0.4480410146360889
BkiUc13xK7FjYEXSEd66,github,A3,0.48728517954772843
BkiUa885qhLACDi6AbfB,github,A3,0.3881435925867972
BkiUdqXxK0wg09KOXYt3,github,A3,0.6616539349905736
BkiUbcfxK1Thg9qFbxTz,github,A3,0.48988157906507845
BkiUfyc25V5jgCb64Ms7,github,A3,0.40510035329698274
BkiUbV3xK0wg09FXT-KQ,github,A3,0.5048788140093179
BkiUa1bxK0wg09lKAGeG,github,A3,0.523674713034918
BkiUdwA4eIfiUYvU1LKv,github,A3,0.36877384353962667
BkiUfXvxK6Ot9WA5jlz4,github,A3,0.48056720408133435
BkiUcmA5qsNCPbQZ6nir,github,A3,0.3819721912222239
BkiUc-E5qsMAI7WbAxau,github,A3,0.4807800977905867
BkiUdxDxK3xgpZzQocmR,github,A3,0.5964164726289664
BkiUdu_xK7DgtAWe0vLH,github,A3,0.5127569366090307
BkiUfkU241xiQRY-S80M,github,A3,0.5296580952397135
BkiUdgQ5qoTBFq8c85wT,github,A3,0.41379037653737816
BkiUcpnxK6Ot9UjEA0XP,github,A3,0.3671880008586655
BkiUfYw241xiER2ZIUv2,github,A3,0.329798987236271
BkiUdaI5qoaAwj4XOIT0,github,A3,0.421280390338974
BkiUdig4eIXh79702pZ2,github,A3,0.4611065868190375
BkiUfEPxK0wg09KOY08X,github,A3,0.3066949588207258
BkiUbag4uzlgp9c1yXQV,github,A3,0.5453909557785197
BkiUfQg5qhLBqQGjQ8ZG,github,A3,0.5112066466264639
BkiUca3xK0iCl2n1-5MJ,github,A3,0.4297629558096856
BkiUddI25V5irJ1XxR7h,github,A3,0.4118637538023841
BkiUdmA5qoaAwpKBAOx2,github,A3,0.4325243690074935
BkiUdpE5qoYAn-0SmTM5,github,A3,0.39203020771998653
BkiUdfA5qsNCPdQKuYbC,github,A3,0.4977218004220917
BkiUdjE5qoTApGm2gVj6,github,A3,0.41751201776009045
BkiUdhw5qg5A59Bh1NAZ,github,A3,0.3749035793450902
BkiUbBfxK7Tt6CA5FA_4,github,A3,0.24940706093058673
BkiUaynxK7kjXMEc61L9,github,A3,0.4113476267111477
BkiUbOc4dbjiU7srvkjl,github,A3,0.3449170087132673
BkiUdtTxaKgQJFc-i9WO,github,A3,0.42396851296558624
BkiUazfxK7ICUn2IX5VW,github,A3,0.5755546526267948
BkiUdnvxK3YB9m3uwO7E,github,A3,0.5257567625002632
BkiUdfw4uBhjCUQN8KM9,github,A3,0.4626245795672359
BkiUernxK7Ehm308rM8P,github,A3,0.5681239806174335
BkiUamPxK7FjYAb_4kR2,github,A3,0.36974450739570963
BkiUbJM5qsBB3TGfZ_TJ,github,A3,0.43162881319053076
BkiUbSY241xg-EsBtpQw,github,A3,0.4413907302321439
BkiUdQk4ukPiEYUYc2u-,github,A3,0.4384932223759297
BkiUbL4241xg-EsBtiM-,github,A3,0.5711143136247389
BkiUc1w5qsBC6uknBHkm,github,A3,0.48694614488482485
BkiUbi_xK7ICUyBuzLed,github,A3,0.510383412620396
BkiUdYA25V5i-i-xnYtE,github,A3,0.3366814925832876
BkiUbrDxK0wg09FXUTeM,github,A3,0.4755833382107606
BkiUcGHxK7kjXJwSP00i,github,A3,0.3451515913210261
BkiUcMLxK6mkyCKCz3KH,github,A3,0.3494213753369586
BkiUdq85qoYA4p9vpH0p,github,A3,0.43197349894326215
BkiUe7DxaKgQW1e_Ornv,github,A3,0.4797743921355558
